linkname,coefficient,coefficient_from_ocr,p_value,significance_level,highway,latitude,longitude,road_name,name,linkid,numberoflanes,speedlimitmph,averagespeedmph,averagedelayspvpm,reliabilityspvpm,averagedailyflow,lengthm,totaldelayvhd,roadnumber,roadclass,direction,linklocation,startwidth,endwidth,match_method,road_type2,road_type2_id
A428 westbound access from A1303,-.0030386774,-.0018612,0,***,A428,52.216885,.034697909,A428/6819/1,TMU Site 6819/1 on link A428 westbound access from A1303; GPS Ref: 539099;259579; Westbound,,1.7029703,67.029701,57.935734,11.599425,2.3811781,11365.089,2661.9944,31.026564,,,,,,,highway_mean,Rural all-purpose,Rural all-purpose
A428 westbound at a minor junction between A1303 and A1198,.0051569254,,,,A428,52.224468,-.068781793,A428/7125/2,TMU Site 7125/2 on link A428 westbound at a minor junction between A1303 and A1198; GPS Ref: 532008;260229; Westbound,,1.7029703,67.029701,57.935734,11.599425,2.3811781,11365.089,2661.9944,31.026564,,,,,,,highway_mean,Rural all-purpose,Rural all-purpose
A428 westbound between A1198 and B1428,-.006761706,,,,A428,52.225086,-.2250704,A428/6817/1,TMU Site 6817/1 on link A428 westbound between A1198 and B1428; GPS Ref: 521332;260025; Westbound,,1.7029703,67.029701,57.935734,11.599425,2.3811781,11365.089,2661.9944,31.026564,,,,,,,highway_mean,Rural all-purpose,Rural all-purpose
A428 westbound between A1303 and A1198,-.0092474557,-.0014101,0,***,A428,52.228504,-.085885644,A428/30360868,TAME Site 30360868 on link A428 westbound between A1303 and A1198; GPS Ref: 530828;260647; Westbound,,1.7029703,67.029701,57.935734,11.599425,2.3811781,11365.089,2661.9944,31.026564,,,,,,,highway_mean,Rural all-purpose,Rural all-purpose
A428 westbound between M11/A14 and A1303,.0064516002,,,,A428,52.21701,.034703653,A428/6819/2,TMU Site 6819/2 on link A428 westbound between M11/A14 and A1303; GPS Ref: 539099;259593; Westbound,,1.7029703,67.029701,57.935734,11.599425,2.3811781,11365.089,2661.9944,31.026564,,,,,,,highway_mean,Rural all-purpose,Rural all-purpose
A428 westbound exit at a minor junction between A1303 and A1198,-.0055500534,-.0052997,0,***,A428,52.22435,-.068816118,A428/7125/1,TMU Site 7125/1 on link A428 westbound exit at a minor junction between A1303 and A1198; GPS Ref: 532006;260216; Westbound,,1.7029703,67.029701,57.935734,11.599425,2.3811781,11365.089,2661.9944,31.026564,,,,,,,highway_mean,Rural all-purpose,Rural all-purpose
A47 eastbound between A1139 and B1167 near Thorney (west),-.016474564,,,,A47,52.611645,-.18804006,A47/6351/1,TMU Site 6351/1 on A47 eastbound between A1139 and B1167 near Thorney (west); GPS Ref: 522784;303080; Eastbound,,1.5984615,64.123077,51.66502,16.04339,2.8994431,13384.193,2050.6992,58.875034,,,,,,,highway_mean,Rural all-purpose,Rural all-purpose
A47 eastbound between A1260 and A15 near Peterborough (west),-.0056821918,,,,A47,52.577057,-.28585356,A47/6352/1,TMU Site 6352/1 on link A47 eastbound between A1260 and A15 near Peterborough (west); GPS Ref: 516253;299071; Eastbound,,1.5984615,64.123077,51.66502,16.04339,2.8994431,13384.193,2050.6992,58.875034,,,,,,,highway_mean,Rural all-purpose,Rural all-purpose
A47 eastbound between B1040 and B1167 near Thorney (east),.0064909696,,,,A47,52.623592,-.079012565,A47/7157/1,TMU Site 7157/1 on A47 eastbound between B1040 and B1167 near Thorney (east); GPS Ref: 530130;304600; Eastbound,,1.5984615,64.123077,51.66502,16.04339,2.8994431,13384.193,2050.6992,58.875034,,,,,,,highway_mean,Rural all-purpose,Rural all-purpose
A47 eastbound between B1167 near Thorney (east) and A141,-.0026454118,,,,A47,52.610645,.031463861,A47/6350/1,TMU Site 6350/1 on A47 eastbound between B1167 near Thorney (east) and A141; GPS Ref: 537648;303365; Eastbound,,1.5984615,64.123077,51.66502,16.04339,2.8994431,13384.193,2050.6992,58.875034,,,,,,,highway_mean,Rural all-purpose,Rural all-purpose
A47 eastbound between B1167 near Thorney (west) and B1040,.00093605893,,,,A47,52.624584,-.11500534,A47/5105/2,TMU Site 5105/2 on link A47 eastbound between B1167 near Thorney (west) and B1040; GPS Ref: 527691;304646; Eastbound,,1.5984615,64.123077,51.66502,16.04339,2.8994431,13384.193,2050.6992,58.875034,,,,,,,highway_mean,Rural all-purpose,Rural all-purpose
A47 westbound between A1260 and A1,-.0042194035,,,,A47,52.584435,-.40787417,A47/6604/1,TMU Site 6604/1 on link A47 westbound between A1260 and A1; GPS Ref: 507967;299702; Westbound,,1.5984615,64.123077,51.66502,16.04339,2.8994431,13384.193,2050.6992,58.875034,,,,,,,highway_mean,Rural all-purpose,Rural all-purpose
A47 westbound between A15 near Peterborough (west) and A1260,.0019768972,,,,A47,52.580433,-.2825191,A47/6353/1,TMU Site 6353/1 on link A47 westbound between A15 near Peterborough (west) and A1260; GPS Ref: 516470;299452; Westbound,,1.5984615,64.123077,51.66502,16.04339,2.8994431,13384.193,2050.6992,58.875034,,,,,,,highway_mean,Rural all-purpose,Rural all-purpose
A47 westbound between B1040 and B1167 near Thorney (west),.0037018869,,,,A47,52.6245,-.11475781,A47/5105/1,TMU Site 5105/1 on link A47 westbound between B1040 and B1167 near Thorney (west); GPS Ref: 527708;304637; Westbound,,1.5984615,64.123077,51.66502,16.04339,2.8994431,13384.193,2050.6992,58.875034,,,,,,,highway_mean,Rural all-purpose,Rural all-purpose
A47 westbound between B1167 near Thorney (east) and B1040,.008117524,,,,A47,52.624153,-.084203549,A47/7156/1,TMU Site 7156/1 on A47 westbound between B1167 near Thorney (east) and B1040; GPS Ref: 529777;304653; Westbound,,1.5984615,64.123077,51.66502,16.04339,2.8994431,13384.193,2050.6992,58.875034,,,,,,,highway_mean,Rural all-purpose,Rural all-purpose
A47 westbound between B198 near Wisbech (west) and A141,-.0041138153,,,,A47,52.636726,.12038524,A47/6349/1,TMU Site 6349/1 on link A47 westbound between B198 near Wisbech (west) and A141; GPS Ref: 543583;306439; Westbound,,1.5984615,64.123077,51.66502,16.04339,2.8994431,13384.193,2050.6992,58.875034,,,,,,,highway_mean,Rural all-purpose,Rural all-purpose
Cambourne Road northbound between A1198 and A428,-.028395562,,,,Cambourne Road,52.221729,-.071755491,Cambourne Road/9996/2,TMU Site 9996/2 on link Cambourne Road northbound between A1198 and A428; GPS Ref: 531813;259919; Northbound,,,,,,,,,,,,,,,,no_match,Rural all-purpose,Rural all-purpose
Cambourne Road southbound between A428 and A1198,-.027824445,,,,Cambourne Road,52.221821,-.070755936,Cambourne Road/9996/1,TMU Site 9996/1 on link Cambourne Road southbound between A428 and A1198; GPS Ref: 531881;259931; Southbound,,,,,,,,,,,,,,,,no_match,Rural all-purpose,Rural all-purpose
road from A11 southbound to A14 westbound,.0033544346,,,,A14,52.270699,.44352525,A14/6306/1,TMU Site 6306/1 on link road from A11 southbound to A14 westbound; GPS Ref: 566823;266426; Westbound,,2.2111716,70,61.754242,7.3049579,2.1724114,24210.299,2106.115,50.134014,,,,,,,highway_mean,Rural all-purpose,Rural all-purpose
